1,account_id,post_id,Category,Page,Post URL,Date Published,Post Type,Rating,Debate,share_count,reaction_count,comment_count
785,135665053303678,551679181702261,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551679181702261,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,218,493,94
786,135665053303678,551692098367636,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551692098367636,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,36,48,3
787,135665053303678,551705221699657,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551705221699657,9/19/2016,"[0,1,0,0]","[0,0,0,1]",,3304,1996,220
788,135665053303678,551721511698028,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551721511698028,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,40,205,19
789,135665053303678,551750048361841,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551750048361841,9/19/2016,"[0,1,0,0]","[0,1,0,0]",,14,35,9
790,135665053303678,551763711693808,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551763711693808,9/19/2016,"[0,1,0,0]","[0,0,0,1]",,75,140,11
791,135665053303678,551822331687946,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551822331687946,9/19/2016,"[1,0,0,0]","[1,0,0,0]",,,73,14
792,135665053303678,551475151722664,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551475151722664,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,382,789,18
793,135665053303678,551475315055981,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551475315055981,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,926,700,22
794,135665053303678,551827528354093,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551827528354093,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,230,247,43
795,135665053303678,551827641687415,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551827641687415,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,40,60,9
796,135665053303678,551827691687410,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551827691687410,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,4,9,1
797,135665053303678,551827815020731,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551827815020731,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,1474,1176,40
798,135665053303678,551827871687392,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551827871687392,9/20/2016,"[0,1,0,0]","[0,0,0,1]",,40,42,13
799,135665053303678,551828408354005,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551828408354005,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,82,61,1
800,135665053303678,551828481687331,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551828481687331,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,10126,4068,1641
801,135665053303678,551828545020658,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551828545020658,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,10,19,9
802,135665053303678,551828608353985,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551828608353985,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,106,79,14
803,135665053303678,551828641687315,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551828641687315,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,104,95,65
804,135665053303678,551828675020645,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551828675020645,9/20/2016,"[0,1,0,0]","[0,0,0,1]",,2778,1063,165
805,135665053303678,551828781687301,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551828781687301,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,46,58,15
806,135665053303678,551830561687123,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551830561687123,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,88,156,4
807,135665053303678,551830681687111,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551830681687111,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,790,1159,24
808,135665053303678,551830951687084,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551830951687084,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,276,667,50
809,135665053303678,551844801685699,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551844801685699,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,2153,2679,58
810,135665053303678,551844865019026,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551844865019026,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,3672,2958,53
811,135665053303678,551844931685686,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551844931685686,9/20/2016,"[0,0,1,0]","[1,0,0,0]",,4277,4229,1255
812,135665053303678,551845095019003,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551845095019003,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,1878,2715,137
813,135665053303678,551845175018995,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551845175018995,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,30,78,17
814,135665053303678,551845248352321,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551845248352321,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,47,107,87
815,135665053303678,551845355018977,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551845355018977,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,317,799,221
816,135665053303678,551845415018971,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551845415018971,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,25,68,7
817,135665053303678,551845471685632,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551845471685632,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,234,1191,51
818,135665053303678,551845505018962,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551845505018962,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,636,522,23
819,135665053303678,551848248352021,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551848248352021,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,180,916,17
820,135665053303678,551848401685339,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551848401685339,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,16,22,2
821,135665053303678,551848741685305,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551848741685305,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,12,18,2
822,135665053303678,551937741676405,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551937741676405,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,570,688,122
823,135665053303678,551954825008030,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551954825008030,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,42,85,7
824,135665053303678,551972521672927,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551972521672927,9/20/2016,"[0,1,0,0]","[1,0,0,0]",,36,83,2
825,135665053303678,552008985002614,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552008985002614,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,47,220,32
826,135665053303678,552024685001044,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552024685001044,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,2828,1537,612
827,135665053303678,552041008332745,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552041008332745,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,2146,1436,361
828,135665053303678,552055944997918,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552055944997918,9/20/2016,"[0,1,0,0]","[0,0,0,1]",,32,66,42
829,135665053303678,552071654996347,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552071654996347,9/20/2016,"[0,1,0,0]","[0,0,1,0]",,31,91,4
830,135665053303678,552093584994154,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552093584994154,9/20/2016,"[0,1,0,0]","[0,0,0,1]",,559,534,31
831,135665053303678,552130158323830,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552130158323830,9/20/2016,"[0,1,0,0]","[0,1,0,0]",,54,178,123
832,135665053303678,552198291650350,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552198291650350,9/20/2016,"[1,0,0,0]","[1,0,0,0]",,,62,4
833,135665053303678,551848795018633,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551848795018633,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,745,769,28
834,135665053303678,551848841685295,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/551848841685295,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,737,1063,23
835,135665053303678,552196854983827,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552196854983827,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,320,540,30
836,135665053303678,552196998317146,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552196998317146,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,292,300,4
837,135665053303678,552197108317135,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552197108317135,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,256,443,16
838,135665053303678,552215951648584,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552215951648584,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,32,16,10
839,135665053303678,552216024981910,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216024981910,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,4,31,27
840,135665053303678,552216071648572,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216071648572,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,362,452,260
841,135665053303678,552216138315232,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216138315232,9/21/2016,"[0,1,0,0]","[1,0,0,0]",,12,12,2
842,135665053303678,552216184981894,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216184981894,9/21/2016,"[0,1,0,0]","[1,0,0,0]",,52,206,7
843,135665053303678,552216258315220,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216258315220,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,56,86,51
844,135665053303678,552216328315213,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216328315213,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,72,85,5
845,135665053303678,552216368315209,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216368315209,9/21/2016,"[0,1,0,0]","[1,0,0,0]",,82,67,6
846,135665053303678,552216391648540,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216391648540,9/21/2016,"[0,1,0,0]","[0,0,0,1]",,858,496,50
847,135665053303678,552216454981867,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216454981867,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,56,273,310
848,135665053303678,552216481648531,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216481648531,9/21/2016,"[0,1,0,0]","[0,0,0,1]",,186,164,51
849,135665053303678,552216551648524,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216551648524,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,160,561,43
850,135665053303678,552216604981852,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552216604981852,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,44,126,96
851,135665053303678,552241984979314,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552241984979314,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,450,594,27
852,135665053303678,552242051645974,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242051645974,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,837,1176,44
853,135665053303678,552242144979298,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242144979298,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,569,811,31
854,135665053303678,552242264979286,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242264979286,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,370,580,22
855,135665053303678,552242318312614,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242318312614,9/21/2016,"[0,0,1,0]","[1,0,0,0]",,307,420,12
856,135665053303678,552242391645940,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242391645940,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,184,343,87
857,135665053303678,552242458312600,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242458312600,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,40,134,45
858,135665053303678,552242491645930,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242491645930,9/21/2016,"[0,1,0,0]","[1,0,0,0]",,96,177,41
859,135665053303678,552242514979261,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242514979261,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,96,123,16
860,135665053303678,552242558312590,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242558312590,9/21/2016,"[0,1,0,0]","[0,0,0,1]",,707,725,39
861,135665053303678,552242574979255,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242574979255,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,134,425,17
862,135665053303678,552242684979244,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242684979244,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,86,526,19
863,135665053303678,552242808312565,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242808312565,9/21/2016,"[0,1,0,0]","[1,0,0,0]",,149,318,337
864,135665053303678,552310044972508,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552310044972508,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,110,213,13
865,135665053303678,552332521636927,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552332521636927,9/21/2016,"[0,1,0,0]","[1,0,0,0]",,296,503,17
866,135665053303678,552350594968453,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552350594968453,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,188,356,30
867,135665053303678,552387401631439,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552387401631439,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,46,58,15
868,135665053303678,552418711628308,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552418711628308,9/21/2016,"[0,1,0,0]","[0,1,0,0]",,235,257,51
869,135665053303678,552439798292866,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552439798292866,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,98,124,26
870,135665053303678,552451568291689,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552451568291689,9/21/2016,"[0,1,0,0]","[0,0,0,1]",,509,512,182
871,135665053303678,552464218290424,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552464218290424,9/21/2016,"[0,1,0,0]","[0,0,1,0]",,39,114,21
872,135665053303678,552487701621409,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552487701621409,9/21/2016,"[0,1,0,0]","[0,0,0,1]",,2778,1063,165
873,135665053303678,552502081619971,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552502081619971,9/21/2016,"[0,1,0,0]","[0,0,0,1]",,225,326,32
874,135665053303678,552567568280089,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552567568280089,9/21/2016,"[1,0,0,0]","[1,0,0,0]",,,87,0
875,135665053303678,552242831645896,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552242831645896,9/22/2016,"[0,0,1,0]","[0,0,1,0]",,593,732,20
876,135665053303678,552571564946356,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552571564946356,9/22/2016,"[0,0,1,0]","[1,0,0,0]",,55,135,10
877,135665053303678,552571628279683,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552571628279683,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,494,726,61
878,135665053303678,552571698279676,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552571698279676,9/22/2016,"[0,0,1,0]","[0,0,0,1]",,980,1509,59
879,135665053303678,552581868278659,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552581868278659,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,30,61,3
880,135665053303678,552581958278650,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552581958278650,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,92,108,41
881,135665053303678,552582058278640,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582058278640,9/22/2016,"[0,1,0,0]","[1,0,0,0]",,402,337,15
882,135665053303678,552582151611964,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582151611964,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,52,62,16
883,135665053303678,552582248278621,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582248278621,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,3490,1991,426
884,135665053303678,552582351611944,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582351611944,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,22840,5967,3298
885,135665053303678,552582414945271,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582414945271,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,8,39,61
886,135665053303678,552582518278594,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582518278594,9/22/2016,"[0,1,0,0]","[1,0,0,0]",,32,14,3
887,135665053303678,552582591611920,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582591611920,9/22/2016,"[0,1,0,0]","[0,0,0,1]",,32,121,34
888,135665053303678,552582638278582,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582638278582,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,108,444,523
889,135665053303678,552582664945246,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552582664945246,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,92,226,43
890,135665053303678,552599498276896,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552599498276896,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,2,21,14
891,135665053303678,552599614943551,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552599614943551,9/22/2016,"[0,0,1,0]","[0,1,0,0]",,44,167,6
892,135665053303678,552599668276879,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552599668276879,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,4,30,13
893,135665053303678,552599694943543,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552599694943543,9/22/2016,"[0,0,1,0]","[0,0,1,0]",,17586,5662,628
894,135665053303678,552599818276864,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552599818276864,9/22/2016,"[0,1,0,0]","[1,0,0,0]",,417,1598,288
895,135665053303678,552599881610191,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552599881610191,9/22/2016,"[0,0,1,0]","[1,0,0,0]",,431,499,18
896,135665053303678,552599994943513,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552599994943513,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,4,115,13
897,135665053303678,552600158276830,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552600158276830,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,3657,3249,143
898,135665053303678,552600221610157,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552600221610157,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,386,1128,63
899,135665053303678,552600354943477,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552600354943477,9/22/2016,"[0,1,0,0]","[0,0,0,1]",,3021,1962,346
900,135665053303678,552600451610134,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552600451610134,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,70,425,17
901,135665053303678,552600548276791,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552600548276791,9/22/2016,"[0,1,0,0]","[0,0,0,1]",,481,677,146
902,135665053303678,552600601610119,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552600601610119,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,967,3367,230
903,135665053303678,552600674943445,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552600674943445,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,134,381,22
904,135665053303678,552687818268064,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552687818268064,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,10,59,1
905,135665053303678,552704678266378,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552704678266378,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,19,82,6
906,135665053303678,552726238264222,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552726238264222,9/22/2016,"[0,1,0,0]","[0,0,0,1]",,186,164,51
907,135665053303678,552771738259672,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552771738259672,9/22/2016,"[0,1,0,0]","[0,0,1,0]",,243,513,74
908,135665053303678,552791901590989,"[0,0,1]","[0,0,0,1,0,0,0,0,0]",https://www.facebook.com/theEagleisRising/posts/552791901590989,9/22/2016,"[0,1,0,0]","[0,1,0,0]",,13,59,7
